Position,Name,Team,Age,90s Played,Appearances,Minutes Played,Starting Appearances,Assists,Key Passes,Open Play Assists,Open Play Key Passes,Open Play xG Assisted,Set Piece Assists,Set Piece Key Passes,Set-Piece xG Assisted,xG Assisted,Dispossessed,Dribble%,Dribbles,Failed Dribbles,Fouls Won,Penalty wins,Successful Dribbles,Turnovers,Over/Underperformance,Scoring Contribution,Shots & Key Passes,xG & xG Assisted,Goal Conversion%,Goals & Penalty Goals,Non-Penalty Goals,Penalty Conversion%,Post Shot xG,Shooting%,Shots,Shot Touch%,xG,xG/Shot,Red Cards,Second Yellow Cards,Yellow Cards,Aggressive Actions,Average Defensive Action Distance,Ball Recoveries,Blocks/Shot,Clearances,Defensive Action Regains,Defensive Actions,Interceptions,Opposition Half Ball Recoveries,PAdj Clearances,PAdj Interceptions,Aerial Win%,Aerial Wins,Dribbled Past,Dribbles Successfully Defended%,Errors,Fouls,PAdj Tackles,PAdj Tackles & Interceptions,Tack/Dribbled Past%,Tackles,Tackles & Interceptions,Average Pressure Distance,Counterpressure Regains,Counterpressures,Counterpressures in Opposing Half,Counterpressures in Opposing Half%,PAdj Pressures,Pressure Regains,Pressures,Pressures in Opposing Half,Pressures in Opposing Half%,Crossing%,Deep Completions,Open Play Final Third Passes,OP Passes Into Box,Passes Inside Box,Passes Into Box,Passes + Touches In Box,Set Piece Passes Into Box,Successful Box Cross%,Successful Crosses,Throughballs,Touches In Box,Carries,Carry%,Carry Length,Deep Progressions,xGBuildup,xGChain,Final Third Pass Backward%,Final Third Pass Forward%,Final Third Pass Sideways%,Pass Backward%,Pass Forward%,Pass Sideways%,Average Pass Distance,Being Pressured Change in Pass%,Left to Right Footedness%,Long Ball%,Long Balls,Open Play Passes,Passes Being Pressured%,Passing%,Pressured Long Balls,Pressured Pass%,Unpressured Long Balls,Being Pressured Change in Pass Length,Pass Length,Pass Length Ratio,Pressured Pass Length,Pressured Pass Length Ratio,Successful Pass Length,Successful Pressured Pass Length,Claims - CCAA%,Goalkeeper Aggressive Distance,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,All Shots Faced,Expected Save%,Goals Conceded,Goals Saved Above Average,Penalties Conceded,Penalties Faced,Positioning Error,PSxG Faced,Save%,Shots Faced,Shots Faced On Target%,Shot Stopping%,xG Faced,Defensive Action OBV,Dribble & Carry OBV,Goalkeeper OBV,OBV,Pass OBV,Shot OBV,Average SRI,Average SRI F2,Average SRI F3,BRIS 10m%,BRIS 2m%,BRIS 5m%,BRIS F2 10m%,BRIS F2 2m%,BRIS F2 5m%,BRIS F3 10m%,BRIS F3 2m%,BRIS F3 5m%,LBP,LBP Completed,LBP Completed %,LBP Completed F2,LBP Completed F2%,LBP Completed F3,LBP Completed F3%,LBP F2,LBP F3,LBP OBV,LBP OBV F2,LBP OBV F3,LBP/Pass%,LBP/Pass F2%,LBP/Pass F3%,LBP Received,LBP Received F2,LBP Received F3,LBP Avg Dist,LBP Avg Dist in F2,LBP Avg Dist in F3,LBP Received 10m,LBP Received 10m in F2,LBP Received 10m in F3,LBP Received 2m,LBP Received 2m in F2,LBP Received 2m in F3,LBP Received 5m,LBP Received 5m in F2,LBP Received 5m in F3,LBP Received Avg Dist,LBP Received Avg Dist in F2,LBP Received Avg Dist in F3,LBP to Space 10m,LBP to Space 10m in F2,LBP to Space 10m in F3,LBP to Space 2m,LBP to Space 2m in F2,LBP to Space 2m in F3,LBP to Space 5m,LBP to Space 5m in F2,LBP to Space 5m in F3
Attacking Midfielder / Winger,Isco,Real Betis,33,18.989073,22,1709.0166,17,0.36863303,3.1597118,0.26330933,2.317122,0.14211354,0.105323724,0.8425898,0.060858447,0.20297198,2.0538127,0.41509435,2.7910788,1.6325178,2.8437407,0,1.158561,4.2129493,0.17108051,0.5792805,5.213525,0.40819994,0.102564103,0.47395676,0.21064745,0.8333333,0.19474503,0.256410256,2.0538127,0.013296653,0.20522799,0.099925371,0,0,0.26330933,11.532948,55.857574,6.7933803,0.005494505,0.31597117,4.0549636,22.90791,0.52661866,3.791654,0.32511434,0.5999338,0.266666667,0.63194233,1.1058992,0.2962963,0,1.3165467,1.6750939,2.2750275,0.5625,1.4218704,1.948489,56.251873,0.63194233,3.94964,2.8964026,0.73333335,22.407196,3.2123737,20.169495,12.112228,0.6005222,0.470588235,0.52661866,23.487192,1.7378415,0.21064745,3.1597118,6.0034523,1.4218704,0.15,0.8425898,0.15798558,4.2656107,56.295532,0.89990646,5.2640634,9.05784,0.48391655,0.6181219,0.082959641,0.224215247,0.692825112,0.107020548,0.174657534,0.718321918,60.881245,0.017280543,0.081675393,0.602409639,5.2661867,53.873085,0.167808219,0.834760274,0.8952517,0.852040816,8.162589,-4.4472613,19.92581804,0.94310546,15.47855663,1.021358,18.79214744,15.80914783,0,0,0.17636986,0.09246575,11.111653,0.60458446,0,0,0,0,0,0,0,0,0,0,,,0,0.022221725,0.07039478,,0.298327,0.11202844,0.09368202,5.589056,5.362661,4.86152,0.09337676,0.8892508,0.5298588,0.0719755,0.8774885,0.51148546,0.04034582,0.8587896,0.43804035,9.795107,6.635395,0.67741936,4.7922297,0.68421054,2.5804315,0.5505618,7.0040274,4.686906,0.071379535,0.0642983,0.041908354,0.1915551,0.20182094,0.25428572,8.847194,6.3720856,4.0023017,5.064807,5.096832,5.1510353,0.21064745,0.105323724,0.052661862,6.6880565,4.686906,2.9490643,1.8431653,1.0005754,0.36863303,3.685078,3.4940283,3.2827537,0.31597117,0.15798558,0.15798558,4.9502153,3.528345,1.7378415,1.7905034,1.4745321,0.73726606
Full Back,Franco Cervi,Celta Vigo,31,3.3438888,7,300.94998,4,0,1.196212,0,1.196212,0.06776001,0,0,0,0.06776001,0.598106,0,0.299053,0.299053,0.89715904,0,0,1.7943181,-0.06776001,0,1.196212,0.06776001,,0,0,,0,,0,0,0,,0,0,0.299053,7.7753787,43.569115,5.3829546,0,1.4952651,3.2895832,16.74697,2.9905303,2.6914773,1.6843545,3.0676425,0.444444444,1.196212,1.4952651,0,0,1.7943181,1.1751016,4.242744,0.444444444,1.196212,4.1867423,49.880726,0.299053,2.6914773,2.0933712,0.7777778,14.106535,2.392424,13.756438,6.878219,0.5,1,0.299053,8.373485,0.598106,0.299053,0.89715904,1.196212,0.299053,0.333333333,0.598106,0,0.598106,30.204355,0.9207921,4.452059,5.3829546,0.124614365,0.15049465,0.214285714,0.321428571,0.464285714,0.156716418,0.298507463,0.544776119,53.42537,-0.15556832,0.95890411,0.35,2.0933712,33.194885,0.291044776,0.694029851,3.2895832,0.538461538,4.1867423,-1.1246488,22.02824926,0.917556,20.90360069,0.91618884,20.21215164,19.15164566,0,0,0.21641791,0.08955224,2.7213826,0.38723406,0,0,0,0,0,0,0,0,0,0,,,0,0.013307133,0.0146392,,0.14638206,0.11843573,,6.097023,5.4204006,4.920344,0.09876543,0.91358024,0.56790125,0.05882353,0.92156863,0.5294118,0,0.95,0.4,11.663068,5.682007,0.4871795,2.9905303,0.5,0.299053,0.2,5.9810605,1.4952651,0.06569571,0.011512312,-7.32E-04,0.37864077,0.33898306,0.29411766,4.1867423,2.6914773,1.196212,4.4557676,4.3245096,3.986023,0,0,0,3.5886362,2.392424,1.196212,1.7943181,0.89715904,0,4.27555,3.4668944,2.4389005,0,0,0,4.1867423,2.0933712,0.299053,1.4952651,0.299053,0
Midfielder,Frank Daroma,El Paso Locomotive,24,30.504444,30,2745.4,29,0.13112845,0.7867706,0.13112845,0.7867706,0.06973028,0,0,0,0.06973028,0.9834633,0.78571427,0.917899,0.19669265,2.0980551,0,0.7212064,0.917899,0.060461204,0.16391055,1.3768486,0.10344934,0.055555556,0.03278211,0.03278211,,0.048365954,0.333333333,0.590078,0.006651017,0.03371907,0.05714341,0.03278211,0.03278211,0.2622569,9.2445545,41.42199,7.703796,0.003731343,0.3933853,4.1961102,18.587456,0.5245138,3.7371604,0.45356548,0.58095247,0.407407407,0.3606032,0.5245138,0.6333333,0,1.1473738,1.7983984,2.3793507,0.733333333,1.4424129,1.9669266,42.56322,0.49173164,3.8027246,1.770234,0.46551725,18.601978,3.5076857,15.997669,5.474612,0.34221312,0.25,0.295039,7.8677063,0.22947475,0.13112845,0.22947475,1.180156,0,0.142857143,0.06556422,0.06556422,0.95068115,39.79748,0.9538715,5.25824,3.6388142,0.40884203,0.44702595,0.133333333,0.183333333,0.683333333,0.143066764,0.121056493,0.735876742,49.26882,-0.041136246,0.057489879,0.869158879,3.0487363,42.518394,0.192223037,0.926632428,0.917899,0.885496183,2.983172,-1.6738541,18.89913249,0.9996548,17.22527885,1.0178654,18.89260905,17.5330162,0,0,0.11885547,0.07923698,4.3993587,0.3302978,0,0,0,0,0,0,0,0,0,0,,,0,-0.003090842,0.08833472,,0.084122725,-0.008552997,0.007431832,6.278803,5.846436,5.142971,0.12182741,0.9111675,0.5964467,0.0959596,0.88383836,0.55050504,0.03076923,0.83076924,0.44615385,3.937874,2.7634203,0.7017544,1.6580522,0.6486486,0.27634203,0.5,2.5561638,0.55268407,0.012131347,0.006815786,0.007356008,0.111328125,0.16742082,0.121212125,2.7634203,1.4507957,0.62176955,4.877652,4.6685696,3.9064913,0.06908551,0.06908551,0.06908551,2.141651,0.89811164,0.41451305,1.1744536,0.55268407,0.27634203,4.979422,4.885958,6.0324063,0.13817102,0.06908551,0,1.8653088,1.1744536,0.20725653,0.55268407,0.41451305,0.06908551
Centre Back,Frank Leidam Nodarse Chávez,Rhode Island,25,23.264442,25,2093.7998,23,0,0.34387243,0,0.34387243,0.019179733,0,0,0,0.019179733,0.34387243,0.61904764,0.9026651,0.34387243,1.4614577,0.042984053,0.5587927,1.0746013,-0.08573442,0,1.1605694,0.08573442,0,0,0,,0.03277099,0.157894737,0.816697,0.003995434,0.06655469,0.081492512,0.042984053,0,0.17193621,5.501959,33.84344,9.6284275,0.021052632,2.6220272,4.8571978,11.949567,1.2895216,2.8369474,3.0860918,1.3306541,0.703296703,2.7509794,0.73072886,0.5294118,0,0.98863316,2.0470185,3.377673,0.701754386,1.719362,3.0088837,39.265316,0.68774486,1.8912983,1.1605694,0.6136364,10.304872,3.18082,9.241571,3.0948517,0.33488372,0.181818182,0.21492025,4.9861503,0.25790432,0.17193621,0.30088836,2.0202503,0.042984053,0.285714286,0.08596811,0.042984053,1.7623461,32.624897,0.95783925,3.931281,3.266788,0.34691712,0.3724015,0.112068966,0.275862069,0.612068966,0.056603774,0.276067527,0.667328699,41.285233,-0.11495689,0.132311978,0.586466165,3.352756,39.15847,0.149950348,0.830188679,3.481708,0.715231788,4.8571978,-2.150472,21.92277107,0.9438694,19.77229881,0.9918385,20.69223329,19.61092758,0,0,0.20357497,0.09036743,3.4602165,0.2533837,0,0,0,0,0,0,0,0,0,0,,,0,0.0314009,0.081752025,,0.16163889,0.08451712,-0.036031183,9.735827,7.4019403,6.082005,0.47402596,0.90909094,0.83766234,0.2857143,0.8333333,0.64285713,0.18181819,0.8181818,0.54545456,7.1379886,4.4612427,0.625,0.8922486,0.47058824,0.22306214,0.33333334,1.8960283,0.6691864,0.060663868,0.040660795,0.03447999,0.2735043,0.3148148,0.26086956,0.55765533,0.3345932,0.22306214,4.4491305,3.23,,0.11153107,0.11153107,0.11153107,0.22306214,0.11153107,0.11153107,0.22306214,0.11153107,0.11153107,5.383333,6.18,11.44,0,0,0,2.5652146,0.4461243,0,0.78071755,0,0
Striker,Frank López,El Paso Locomotive,30,3.2638893,12,293.75003,1,0,1.2255318,0,1.2255318,0.14641711,0,0,0,0.14641711,2.7574465,0,0.30638295,0.30638295,2.7574465,0,0,2.4510636,-0.37398934,0,3.3702123,0.37398934,0,0,0,,0.008504136,0.142857143,2.1446805,0.084337349,0.22757223,0.106110079,0,0,0,7.353191,61.99134,3.6765954,0,0,2.7574465,17.463827,0,1.5319147,0,0,0,0,0.30638295,0.5,0,2.1446805,1.2218299,1.2218299,0.75,0.91914886,0.91914886,62.04228,0,2.4510636,1.8382977,0.75,18.61259,2.4510636,14.399999,10.110637,0.70212764,,0.30638295,4.595744,0.30638295,0,0.30638295,5.514893,0,0,0,0,5.20851,15.319147,0.66,4.274156,0.6127659,0.08794064,0.3954552,0.2,0.133333333,0.666666667,0.333333333,0.212121212,0.454545455,67.230316,-0.004662005,0,0.5,0.30638295,8.27234,0.393939394,0.696969697,0.30638295,0.692307692,0.30638295,-1.4923837,17.61876517,1.0142076,16.12638092,1.2284104,17.86908622,19.80981255,0,0,0.27272728,0.09090909,1.7157444,0.1521739,0,0,0,0,0,0,0,0,0,0,,,0,-0.002992814,-0.08678256,,-0.3027193,-0.01734002,-0.19560389,2.13,3.45,,0,0.5,0,0,1,0,,,,6.4981947,6.4981947,1,6.4981947,1,0,,6.4981947,0,0.69864863,0.69864863,,1,1,,6.4981947,6.4981947,0,,,,0,0,0,6.4981947,6.4981947,0,0,0,0,3.45,3.45,,0,0,0,0,0,0,0,0,0
Centre Back,Frederik Kleemann,Sacramento Republic,26,29.45037,28,2650.5334,27,0,0.03395543,0,0.03395543,0.001091456,0,0,0,0.001091456,0.16977714,0.5,0.06791086,0.03395543,0.54328686,0,0.03395543,0.16977714,-0.033741955,0,0.40746513,0.033741955,0,0,0,,0.010097968,0.090909091,0.3735097,9.56E-04,0.0326505,0.087415397,0,0,0.16977714,4.7877154,27.21129,9.405654,0.06122449,4.7877154,4.346295,9.779163,0.713064,1.8335931,4.084374,0.6194219,0.716216216,3.5992754,0.33955428,0.3846154,0,1.3582171,0.7741493,1.3935711,0.75,1.0186628,1.7317269,33.94552,0.44142056,1.426128,0.6111977,0.42857143,6.0616617,2.7164342,7.4701943,1.7656822,0.23636363,,0.03395543,1.6977714,0,0.03395543,0,0.9847074,0,,0,0.06791086,0.9847074,29.677044,0.9897025,4.899794,1.4940388,0.38271648,0.39017838,0.04,0.36,0.6,0.007698888,0.272027374,0.720273738,34.274876,-0.26234823,0.133484163,0.497297297,3.1238995,39.048744,0.154833191,0.820359281,6.1459327,0.55801105,4.9235373,-0.7460975,24.47080671,0.90648264,23.72470856,0.85629654,22.18236159,20.31538582,0,0,0.1950385,0.07356715,2.4889326,0.18925896,0,0,0,0,0,0,0,0,0,0,,,0,0.017964944,0.028458986,,0.031254806,0.019434918,-0.034604054,13.577172,11.567408,5.3812733,0.77931035,0.9655172,0.9310345,0.6666667,0.9230769,0.8717949,0.14285715,0.71428573,0.42857143,7.3855624,3.5389154,0.47916666,0.38466468,0.5555556,0,0,0.69239646,0.076932944,0.015735004,-0.001589483,-0.002801652,0.20960699,0.13235295,0.125,0.076932944,0.076932944,0.076932944,5.591584,6.7325797,,0,0,0,0,0,0,0,0,0,,,,0,0,0,2.3079882,0.38466468,0,1.30786,0.30773178,0
Midfielder,Frenkie de Jong,Barcelona,28,14.320001,26,1288.8,9,0.1396648,1.396648,0.1396648,1.396648,0.13800637,0,0,0,0.13800637,0.4189944,0.5555556,0.62849164,0.2793296,1.5363128,0,0.349162,0.698324,0.09799038,0.2793296,1.7458099,0.1813392,0.4,0.1396648,0.1396648,,0.12375201,0.6,0.349162,0.001811594,0.043332826,0.124105215,0,0,0.2094972,8.938547,46.86117,9.427374,0.019607843,0.62849164,5.027933,16.550278,1.1871508,5.3072624,1.094764,2.0279162,0.708333333,1.1871508,0.5586592,0.5294118,0.0698324,1.0474861,2.7236345,4.75155,0.741935484,1.6061451,2.793296,46.869343,0.698324,3.9804468,2.9329607,0.7368421,23.135721,4.050279,13.8966465,7.1229043,0.5125628,0.75,0.349162,25.209496,0.9776536,0.349162,0.9776536,2.304469,0,0,0.2094972,0,1.3268156,66.41061,0.98527867,5.4077,11.5223465,1.0298696,1.0764391,0.041551247,0.199445983,0.75900277,0.080034423,0.161790017,0.758175559,54.296284,-0.043177787,0.049256506,0.881355932,3.631285,79.39944,0.169535284,0.951807229,1.0474861,0.908629442,3.7011173,-2.413584,17.36607815,0.99669653,14.95249462,1.0302426,17.3087103,15.40469646,0,0,0.0989673,0.08261618,8.351955,0.3927751,0,0,0,0,0,0,0,0,0,0,,,0,-0.019067781,0.124279246,,0.2673826,0.11103092,0.051140234,7.297613,7.219625,6.578097,0.20310633,0.94623655,0.72401434,0.18978103,0.94160587,0.73540145,0.10625,0.90625,0.68125,11.033519,9.497207,0.8607595,6.0754185,0.83653843,2.583799,0.82222223,7.26257,3.142458,0.06717245,0.052842617,0.033328854,0.14919735,0.15877862,0.2112676,4.3994412,3.142458,0.698324,4.7858887,4.6972256,4.1952653,0.0698324,0,0,3.4217875,2.444134,0.4189944,1.8156425,1.3268156,0.1396648,4.767699,4.517965,3.6790361,0.4189944,0.2793296,0.0698324,7.681564,5.027933,1.9553072,2.5139666,1.396648,0.4189944
Striker,Gabriel Osei Misehouy,Girona,19,3.4311113,9,308.80002,1,0,1.1658031,0,1.1658031,0.0461444,0,0,0,0.0461444,3.497409,0.85714287,2.0401554,0.29145077,1.4572539,0,1.7487046,2.0401554,0.060578886,0.29145077,2.9145079,0.23087187,0.166666667,0.29145077,0.29145077,,0.32263047,0.333333333,1.7487046,0.023584906,0.18472749,0.105636756,0,0,0,9.326425,56.55576,4.6632123,0,0,4.080311,19.23575,0,2.3316061,0,0,0,0,0.29145077,0.5,0,0.58290154,1.3691019,1.3691019,0.75,0.8743523,0.8743523,55.55721,0.8743523,2.3316061,1.1658031,0.5,21.94386,4.080311,17.778496,11.075129,0.6229508,0,0.58290154,14.281087,0.8743523,0,0.8743523,4.3717613,0,0,0,0,3.497409,33.225388,0.85087717,6.173772,4.3717613,0.49687183,0.5400796,0.224489796,0.183673469,0.591836735,0.215686275,0.107843137,0.676470588,61.78103,0.050527904,0.045977011,0.285714286,0.58290154,27.979273,0.254901961,0.87254902,0.29145077,0.923076923,1.7487046,-0.14392886,17.73582668,0.895565,17.59189796,0.9082866,15.8835847,15.97848511,0,0,0.10784314,0.068627454,6.0621753,0.4210526,0,0,0,0,0,0,0,0,0,0,,,0,0.004811862,0.01033539,,0.12767108,-0.03572561,0.14824948,4.8559923,4.650971,4.0061812,0.056818184,0.8636364,0.4318182,0.041666668,0.8333333,0.4027778,0.02631579,0.7368421,0.31578946,4.6632123,2.9145079,0.625,2.9145079,0.625,1.1658031,0.44444445,4.6632123,2.623057,0.02350287,0.02350287,0.015359667,0.17977528,0.26229507,0.28125,6.4119167,5.5375643,3.497409,5.7001967,5.7001967,4.9357786,0,0,0,4.6632123,3.7888598,1.7487046,1.1658031,0.8743523,0.29145077,3.2789552,2.9838014,2.812511,0,0,0,1.7487046,1.7487046,0.58290154,1.1658031,1.1658031,0.29145077
Midfielder,Gabriel Torres,El Paso Locomotive,29,28.901297,31,2601.1167,27,0.24220367,1.453222,0.20760314,1.2110183,0.13673896,0.034600522,0.24220367,0.020878326,0.15761727,1.5916241,0.59322035,2.041431,0.83041257,2.906444,0,1.2110183,2.6296396,0.11869806,0.38060576,2.5604386,0.26190773,0.125,0.13840209,0.13840209,,0.07019931,0.34375,1.1072167,0.01171699,0.10429042,0.094191507,0,0,0.069201045,9.964951,39.71173,6.4702983,0.004048583,1.0726162,5.155478,17.750069,1.3494204,2.5604386,1.1760294,1.4980146,0.583333333,0.9688147,0.8996137,0.47727272,0.034600522,1.4878225,2.622977,4.120991,0.729166667,2.4220366,3.7714572,42.66657,0.51900786,3.0794466,1.7300261,0.56179774,15.462115,3.8752587,13.874809,5.155478,0.37157106,0.269662921,0.38060576,8.650131,1.3148198,0.27680418,1.5570235,3.2178488,0.24220367,0.355555556,0.83041257,0.069201045,1.9030288,36.814957,0.8947368,5.7782807,4.7402716,0.45870155,0.55227697,0.156,0.2,0.644,0.171284635,0.219983207,0.608732158,53.639755,-0.06491079,0.844311377,0.538461538,2.179833,36.29595,0.182199832,0.788413098,1.6262246,0.723502304,3.4946527,-1.8757882,19.17125348,0.9251071,17.29546547,1.0040667,17.73546284,17.36580086,0,0,0.22837952,0.112510495,5.2662,0.37121955,0,0,0,0,0,0,0,0,0,0,,,0,0.021400338,0.059287768,,0.14209494,0.091877475,-0.030470623,6.2882347,5.8786664,5.746072,0.16461916,0.8648649,0.56511056,0.144,0.84,0.568,0.14678898,0.80733943,0.51376146,5.0736403,3.2286804,0.6363636,1.3178287,0.45454547,0.7248058,0.37931034,2.899223,1.9108516,0.04814435,0.036182616,0.028302012,0.17701149,0.19730942,0.30526316,5.4030976,4.085269,2.108526,4.8705297,4.419771,3.057915,0.5271315,0.3953486,0.26356575,3.7558117,2.6356573,1.3837202,1.4496115,0.9224801,0.46124005,4.2311263,4.126111,4.508942,0.13178287,0,0,2.108526,0.7248058,0.3953486,0.7248058,0.1976743,0
Centre Back,Gaël Gibert,Lexington SC,25,18.836296,24,1695.2666,15,0,0.21235597,0,0.21235597,0.028394174,0,0,0,0.028394174,0.053088993,0.8,0.265445,0.053088993,1.2210469,0,0.21235597,0.58397895,-0.0776531,0,0.47780097,0.0776531,0,0,0,,0.001107406,0.2,0.265445,0.001117943,0.049258932,0.185571158,0,0,0.21235597,5.2027216,25.768555,7.113925,0.042682927,2.8668058,4.194031,11.201777,1.1679579,1.9112039,2.9749496,1.3359601,0.740740741,2.12356,0.37162295,0.7,0.053088993,1.1679579,1.9487829,3.284743,0.829268293,1.8050257,2.9729836,31.157461,0.265445,0.95560193,0.37162295,0.3888889,9.024647,2.3359158,8.228794,1.6988478,0.20645161,0.714285714,0.106177986,6.2645016,0.15926698,0.106177986,0.15926698,0.90251285,0,1,0.265445,0,0.7432459,41.25015,0.98841697,4.16081,4.1409416,0.34032854,0.3799798,0.059322034,0.381355932,0.559322034,0.033570702,0.24923703,0.717192269,39.22664,-0.14906639,0.109987358,0.546296296,3.1322508,48.94805,0.126144456,0.874872838,4.3532977,0.725806452,4.24712,2.2794394,22.37079571,0.9486339,24.65023422,0.90216225,21.22169559,22.23851013,0,0,0.14547305,0.09155646,2.6491408,0.24875374,0,0,0,0,0,0,0,0,0,0,,,0,-0.06902666,0.025761845,,0.013070678,0.09897932,-0.042643838,11.441834,9.880418,8.231949,0.6572438,0.99293286,0.8975265,0.5084746,0.9830508,0.8135593,0.31578946,0.94736844,0.6315789,6.95062,3.89656,0.56060606,0.42124972,0.44444445,0,0,0.94781184,0.42124972,0.02560812,-0.005678488,-0.006390782,0.16256158,0.116883114,0.21052632,0.42124972,0.31593728,0.21062486,5.565816,6.4271398,,0.10531243,0.10531243,0,0.42124972,0.31593728,0.21062486,0.31593728,0.21062486,0.10531243,7.3520412,7.438219,3.9799612,0.10531243,0,0,2.8434355,0.31593728,0,1.3690616,0.21062486,0
Centre Back,Gagi Margvelashvili,Oakland Roots SC,29,19.360556,22,1742.4501,17,0,0.25825703,0,0.25825703,0.003728805,0,0,0,0.003728805,0.05165141,1,0.10330282,0,1.2912853,0.05165141,0.10330282,0.36155984,-4.22E-04,0.05165141,0.8264226,0.0520737,0.090909091,0.05165141,0.05165141,,0.074181035,0.363636364,0.5681655,0.001062699,0.048344895,0.085089461,0.05165141,0,0.15495422,4.5969753,25.085077,11.518264,0.070093458,4.7002783,3.66725,10.020373,1.136331,1.8077993,4.7126293,1.2277807,0.70212766,3.4089928,0.6198169,0.6,0,1.4978908,1.5680895,2.7958703,0.7,1.4462394,2.5825706,31.145365,0.36155984,1.6011937,0.6714683,0.41935483,7.476836,2.3243134,7.076243,1.4978908,0.21167883,0.5,0.15495422,2.4276164,0.05165141,0.05165141,0.10330282,1.6011937,0.05165141,0,0.05165141,0.05165141,1.5495423,39.56498,0.9908616,4.5594735,2.2210104,0.43626937,0.44665143,0.063829787,0.340425532,0.595744681,0.01994302,0.315289649,0.664767331,34.899174,-0.10860361,0.112941176,0.580952381,3.1507359,51.806362,0.192782526,0.862298196,5.681655,0.753694581,4.442021,-0.42406663,20.70425829,0.94695145,20.28019142,0.92883325,19.60592692,18.83691597,0,0,0.19563153,0.09306743,3.7653875,0.27973905,0,0,0,0,0,0,0,0,0,0,,,0,0.022158187,0.07815838,,0.13896252,0.052948263,-0.014302311,11.178054,9.965569,3.2002163,0.58235294,0.9823529,0.89705884,0.46666667,0.95,0.8666667,0,0.5,0.16666667,8.879052,6.0616603,0.6826923,1.2806324,0.8333333,0.085375495,1,1.5367589,0.085375495,0.029316584,0.008416699,4.45E-04,0.19082569,0.2,0.1,0.2561265,0.17075099,0.17075099,5.716566,4.8341346,8.57,0,0,0,0.17075099,0.085375495,0.085375495,0.085375495,0,0,3.7569551,2.261299,2.261299,0.17075099,0,0,4.781028,0.68300396,0.085375495,2.9027672,0.34150198,0.085375495
Centre Back,Garrison Tubbs,Loudoun United,23,4.3646297,4,392.81668,4,0,0.458229,0,0.458229,0.005953585,0,0,0,0.005953585,0,,0,0,0.458229,0,0,0,0.11442056,0.2291145,0.916458,0.11469394,0.5,0.2291145,0.2291145,,0.20922928,0.5,0.458229,0,0.10874036,0.237305701,0,0,0.68734354,3.2076032,26.983782,7.10255,0.025,4.58229,2.5202596,6.6443205,0.2291145,1.1455725,4.48463,0.34531143,0.555555556,1.1455725,0.458229,0.75,0,0.916458,1.0925422,1.4378536,0.666666667,0.916458,1.1455725,37.50977,0.68734354,1.1455725,0.68734354,0.6,5.1865854,1.3746871,4.8114047,1.3746871,0.2857143,,0.458229,1.6038016,0.2291145,0,0.2291145,1.832916,0,0,0,0,1.6038016,34.367176,1,2.9839368,0.916458,0.2640717,0.35999477,0.142857143,0.285714286,0.571428571,0.015228426,0.208121827,0.776649746,32.19248,0.015989847,0.205714286,0.72,4.124061,42.844414,0.101522843,0.934010152,5.269634,0.95,5.040519,1.4145658,22.92893401,0.95363665,24.34350014,0.9447243,21.86587126,22.99789619,0,0,0.08121827,0.040609136,4.6968474,0.24669072,0,0,0,0,0,0,0,0,0,0,,,0,0.06998904,0.017459316,,0.22118188,0.02063702,0.113096476,12.872223,12.024,1.56,0.7685185,0.9814815,0.9722222,0.6666667,0.93333334,0.93333334,0,0,0,4.124061,2.9784884,0.7222222,0.458229,0.5,0,,0.916458,0,0.031846825,0.006254535,,0.10650887,0.1904762,0,0,0,0,5.18375,3.81,,0,0,0,0,0,0,0,0,0,,,,0.2291145,0,0,1.832916,0.458229,0,0.68734354,0,0
